factor,PSNR,CR,BPP,MSE,Entropy
4.0,30.793201513365744,18.53109794172744,0.4317067464192708,54.170169830322266,0.9934302167989978
4.0,30.21396103215842,15.011825340014317,0.5329132080078125,61.89909744262695,0.9939609731405784
4.0,29.618150978458342,17.395570547736888,0.45988718668619794,71.0011215209961,0.9944407244900264
4.0,30.297115654536864,14.608395213084608,0.5476303100585938,60.72517776489258,0.9958613573699139
4.0,26.27985591733595,12.001465022585766,0.6665852864583334,153.14218139648438,0.9948983320136187
4.0,30.228264429657642,17.423126131964175,0.45915985107421875,61.695552825927734,0.9957048716197527
4.0,31.078645669342805,17.126132404181185,0.4671223958333333,50.72426223754883,0.9937008311857689
4.0,27.292188831712462,10.983802204632031,0.7283452351888021,121.3001708984375,0.9958222512596488
4.0,30.632988354577655,18.58134026403615,0.43053944905598956,56.205841064453125,0.9941303532530175
4.0,30.567416492973116,16.7390064279937,0.4779256184895833,57.06089782714844,0.9942632781405756
6.0,30.40253197702998,21.029702176020322,0.38041432698567706,59.26893997192383,0.9930328841436092
6.0,24.31542343391614,12.520908461299644,0.6389312744140625,240.73435974121094,0.9935180435539914
6.0,23.63495205916603,12.749419417593774,0.6274795532226562,281.5691833496094,0.9947437747889979
6.0,28.033860754448078,25.17730485101206,0.31774648030598956,102.25729370117188,0.9918661208878805
6.0,27.3774472136268,20.030360144669146,0.3993937174479167,118.94208526611328,0.9923771991960417
6.0,26.858733672869462,19.456867705363162,0.41116587320963544,134.03150939941406,0.9915543946256684
6.0,25.777536838748798,17.910292761247565,0.4466705322265625,171.92010498046875,0.994442933109948
6.0,27.043241580150973,20.27343795314665,0.39460500081380206,128.45655822753906,0.9907172590835525
6.0,26.43747290699913,18.52771446240834,0.43178558349609375,147.6838836669922,0.9896215099461594
