Q,PSNR,CR,BPP,MSE,Entropy
80,29.519038902922105,38.76054116661327,0.20639546712239584,72.64009857177734,0.9914013743055734
120,28.737940669242402,57.0219152754364,0.14029693603515625,86.95333862304688,0.9896851699610572
120,23.687832538816927,17.713330067402065,0.45163726806640625,278.1615905761719,0.9908584190877825
120,23.128133953920667,15.253123863553713,0.5244827270507812,316.4222412109375,0.9917585970222149
120,27.060682518636725,77.59565860878145,0.10309855143229167,127.94168853759766,0.9933823245938218
120,26.029077372464037,44.07880503320909,0.18149312337239584,162.24549865722656,0.9899161852375291
120,25.85583983607497,37.83014647521466,0.2114715576171875,168.8481903076172,0.9902592525040067
120,24.468721449668376,36.477706784790755,0.2193120320638021,232.3850860595703,0.9879138189650127
120,25.51293418335256,37.68467205750225,0.21228790283203125,182.7203369140625,0.9903040578222654
120,25.063307443791878,35.39775847324121,0.22600301106770834,202.65142822265625,0.9887737423425726
120,27.44699638879758,43.479909881269954,0.1839930216471354,117.05249786376953,0.9908876900769283
120,22.171660956068028,16.73873921811729,0.47793324788411456,394.3795166015625,0.989571519496822
120,24.792959643191537,24.5068829317316,0.32643890380859375,215.6673126220703,0.9893645032001271
120,26.9938645576168,54.81126289378311,0.14595540364583334,129.9253692626953,0.9907445634442307
120,23.413497963340625,24.082865695408856,0.33218638102213544,296.2992248535156,0.9867273140254189
120,26.829962496993605,72.6731044679573,0.11008199055989583,134.9224090576172,0.9903923600379911
120,26.92360520169499,48.22073701637133,0.16590372721354166,132.0443572998047,0.9885110471821645
120,27.554863936217263,43.43788232369958,0.1841710408528646,114.1810073852539,0.9890702185884742
120,26.895112548119343,43.608295441943,0.18345133463541666,132.9134979248047,0.9876584925266613
120,24.62733775638771,23.45352877145371,0.3411000569661458,224.0508575439453,0.9908695213067475
120,27.815142042397074,46.590953523504844,0.1717071533203125,107.5390396118164,0.987638338001793
120,28.162148864834876,65.43648201693259,0.12225596110026042,99.28085327148438,0.9912308892831453
120,25.157734828094448,30.9710347543566,0.2583058675130208,198.2927703857422,0.9892184454453663
120,27.939315935422844,49.015675153479386,0.16321309407552084,104.5078353881836,0.9896939356364122
120,28.079544720274043,80.64935264709652,0.09919484456380208,101.18726348876953,0.9947770053032972
